date,temp_mean,city
2023-03-01,-5.8,Moscow
2023-03-02,-4.9,Moscow
2023-03-03,-1.3,Moscow
2023-03-04,-3.5,Moscow
2023-03-05,-3.3,Moscow
2023-03-06,-4.5,Moscow
2023-03-07,-5.2,Moscow
2023-03-08,-5.8,Moscow
2023-03-09,-3.9,Moscow
2023-03-10,-6.8,Moscow
2023-03-11,-5.7,Moscow
2023-03-12,1.5,Moscow
2023-03-13,-4.9,Moscow
2023-03-14,-0.1,Moscow
2023-03-15,2.7,Moscow
2023-03-16,1.3,Moscow
2023-03-17,-0.9,Moscow
2023-03-18,-4.6,Moscow
2023-03-19,-5.4,Moscow
2023-03-20,-3.4,Moscow
2023-03-21,1.1,Moscow
2023-03-22,1.9,Moscow
2023-03-23,4.0,Moscow
2023-03-24,4.8,Moscow
2023-03-25,4.6,Moscow
2023-03-26,3.9,Moscow
2023-03-27,4.5,Moscow
2023-03-28,4.2,Moscow
2023-03-29,5.8,Moscow
2023-03-30,3.5,Moscow
2023-03-31,1.1,Moscow
2023-04-01,3.9,Moscow
2023-04-02,6.6,Moscow
2023-04-03,8.1,Moscow
2023-04-04,8.4,Moscow
2023-04-05,7.5,Moscow
2023-04-06,7.1,Moscow
2023-04-07,5.0,Moscow
2023-04-08,5.4,Moscow
2023-04-09,7.1,Moscow
2023-04-10,7.0,Moscow
2023-04-11,8.6,Moscow
2023-04-12,9.5,Moscow
2023-04-13,9.9,Moscow
2023-04-14,4.0,Moscow
2023-04-15,3.0,Moscow
2023-04-16,5.6,Moscow
2023-04-17,7.5,Moscow
2023-04-18,9.7,Moscow
2023-04-19,10.1,Moscow
2023-04-20,9.6,Moscow
2023-04-21,9.6,Moscow
2023-04-22,9.6,Moscow
2023-04-23,11.3,Moscow
2023-04-24,13.2,Moscow
2023-04-25,12.5,Moscow
2023-04-26,11.4,Moscow
2023-04-27,13.1,Moscow
2023-04-28,11.1,Moscow
2023-04-29,6.9,Moscow
2023-04-30,7.1,Moscow
2023-05-01,6.7,Moscow
2023-05-02,7.8,Moscow
2023-05-03,10.1,Moscow
2023-05-04,8.7,Moscow
2023-05-05,5.4,Moscow
2023-05-06,2.7,Moscow
2023-05-07,3.2,Moscow
2023-05-08,5.2,Moscow
2023-05-09,7.6,Moscow
2023-05-10,10.5,Moscow
2023-05-11,12.4,Moscow
2023-05-12,14.0,Moscow
2023-05-13,15.6,Moscow
2023-05-14,12.9,Moscow
2023-05-15,12.7,Moscow
2023-05-16,14.4,Moscow
2023-05-17,16.5,Moscow
2023-05-18,18.2,Moscow
2023-05-19,14.1,Moscow
2023-05-20,11.3,Moscow
2023-05-21,12.5,Moscow
2023-05-22,14.0,Moscow
2023-05-23,15.5,Moscow
2023-05-24,17.3,Moscow
2023-05-25,17.1,Moscow
2023-05-26,18.5,Moscow
2023-05-27,16.8,Moscow
2023-05-28,12.4,Moscow
2023-05-29,14.5,Moscow
2023-05-30,16.1,Moscow
2023-05-31,11.5,Moscow
2023-06-01,14.7,Moscow
2023-06-02,16.0,Moscow
2023-06-03,9.4,Moscow
2023-06-04,10.0,Moscow
2023-06-05,12.4,Moscow
2023-06-06,14.3,Moscow
2023-06-07,16.9,Moscow
2023-06-08,17.4,Moscow
2023-06-09,17.7,Moscow
2023-06-10,12.8,Moscow
2023-06-11,12.2,Moscow
2023-06-12,14.1,Moscow
2023-06-13,15.8,Moscow
2023-06-14,17.5,Moscow
2023-06-15,19.8,Moscow
2023-06-16,21.4,Moscow
2023-06-17,21.4,Moscow
2023-06-18,19.1,Moscow
2023-06-19,17.2,Moscow
2023-06-20,18.4,Moscow
2023-06-21,16.5,Moscow
2023-06-22,18.6,Moscow
2023-06-23,17.3,Moscow
2023-06-24,16.6,Moscow
2023-06-25,17.9,Moscow
2023-06-26,19.4,Moscow
2023-06-27,18.3,Moscow
2023-06-28,17.2,Moscow
2023-06-29,17.1,Moscow
2023-06-30,15.7,Moscow
2023-07-01,19.1,Moscow
2023-07-02,19.2,Moscow
2023-07-03,19.3,Moscow
2023-07-04,19.3,Moscow
2023-07-05,20.4,Moscow
2023-07-06,22.3,Moscow
2023-07-07,22.8,Moscow
2023-07-08,20.0,Moscow
2023-07-09,19.4,Moscow
2023-07-10,16.7,Moscow
2023-07-11,14.6,Moscow
2023-07-12,13.7,Moscow
2023-07-13,13.7,Moscow
2023-07-14,15.6,Moscow
2023-07-15,15.9,Moscow
2023-07-16,17.7,Moscow
2023-07-17,20.7,Moscow
2023-07-18,21.1,Moscow
2023-07-19,16.5,Moscow
2023-07-20,16.9,Moscow
2023-07-21,16.6,Moscow
2023-07-22,17.6,Moscow
2023-07-23,17.2,Moscow
2023-07-24,15.8,Moscow
2023-07-25,18.3,Moscow
2023-07-26,20.3,Moscow
2023-07-27,20.1,Moscow
2023-07-28,20.8,Moscow
2023-07-29,15.8,Moscow
2023-07-30,17.7,Moscow
2023-07-31,18.9,Moscow
2023-08-01,20.2,Moscow
2023-08-02,20.3,Moscow
2023-08-03,22.6,Moscow
2023-08-04,23.2,Moscow
2023-08-05,22.9,Moscow
2023-08-06,24.5,Moscow
2023-08-07,24.7,Moscow
2023-08-08,22.9,Moscow
2023-08-09,20.9,Moscow
2023-08-10,19.9,Moscow
2023-08-11,21.1,Moscow
2023-08-12,21.5,Moscow
2023-08-13,18.8,Moscow
2023-08-14,19.3,Moscow
2023-08-15,20.3,Moscow
2023-08-16,20.1,Moscow
2023-08-17,21.0,Moscow
2023-08-18,21.7,Moscow
2023-08-19,21.8,Moscow
2023-08-20,20.7,Moscow
2023-08-21,17.1,Moscow
2023-08-22,16.2,Moscow
2023-08-23,15.7,Moscow
2023-08-24,14.8,Moscow
2023-08-25,14.5,Moscow
2023-08-26,14.6,Moscow
2023-08-27,15.4,Moscow
2023-08-28,15.7,Moscow
2023-08-29,13.8,Moscow
2023-08-30,16.0,Moscow
2023-08-31,18.3,Moscow
2023-09-01,20.3,Moscow
2023-09-02,17.3,Moscow
2023-09-03,17.0,Moscow
2023-09-04,16.2,Moscow
2023-09-05,16.2,Moscow
2023-09-06,16.2,Moscow
2023-09-07,12.4,Moscow
2023-09-08,11.6,Moscow
2023-09-09,11.9,Moscow
2023-09-10,13.3,Moscow
2023-09-11,12.8,Moscow
2023-09-12,12.7,Moscow
2023-09-13,13.4,Moscow
2023-09-14,13.7,Moscow
2023-09-15,14.5,Moscow
2023-09-16,12.4,Moscow
2023-09-17,11.2,Moscow
2023-09-18,12.7,Moscow
2023-09-19,13.8,Moscow
2023-09-20,17.7,Moscow
2023-09-21,16.9,Moscow
2023-09-22,17.4,Moscow
2023-09-23,17.7,Moscow
2023-09-24,18.4,Moscow
2023-09-25,15.5,Moscow
2023-09-26,11.5,Moscow
2023-09-27,12.3,Moscow
2023-09-28,14.2,Moscow
2023-09-29,15.8,Moscow
2023-09-30,16.0,Moscow
2023-10-01,13.8,Moscow
2023-10-02,10.3,Moscow
2023-10-03,11.0,Moscow
2023-10-04,13.7,Moscow
2023-10-05,11.0,Moscow
2023-10-06,9.1,Moscow
2023-10-07,4.8,Moscow
2023-10-08,3.9,Moscow
2023-10-09,3.2,Moscow
2023-10-10,2.5,Moscow
2023-10-11,3.6,Moscow
2023-10-12,9.4,Moscow
2023-10-13,8.9,Moscow
2023-10-14,9.5,Moscow
2023-10-15,11.2,Moscow
2023-10-16,6.8,Moscow
2023-10-17,3.6,Moscow
2023-10-18,4.2,Moscow
2023-10-19,4.7,Moscow
2023-10-20,4.1,Moscow
2023-10-21,1.8,Moscow
2023-10-22,1.3,Moscow
2023-10-23,4.0,Moscow
2023-10-24,1.1,Moscow
2023-10-25,-1.4,Moscow
2023-10-26,-1.8,Moscow
2023-10-27,-1.5,Moscow
2023-10-28,-0.6,Moscow
2023-10-29,-0.3,Moscow
2023-10-30,0.7,Moscow
2023-10-31,7.0,Moscow
2023-11-01,11.3,Moscow
2023-11-02,7.3,Moscow
2023-11-03,1.0,Moscow
2023-11-04,2.3,Moscow
2023-11-05,9.3,Moscow
2023-11-06,9.3,Moscow
2023-11-07,8.0,Moscow
2023-11-08,6.0,Moscow
2023-11-09,3.7,Moscow
2023-11-10,4.6,Moscow
2023-11-11,3.8,Moscow
2023-11-12,4.0,Moscow
2023-11-13,4.1,Moscow
2023-11-14,3.1,Moscow
2023-11-15,1.7,Moscow
2023-11-16,0.2,Moscow
2023-11-17,-4.0,Moscow
2023-11-18,-7.1,Moscow
2023-11-19,-6.6,Moscow
2023-11-20,-6.8,Moscow
2023-11-21,-8.0,Moscow
2023-11-22,-7.5,Moscow
2023-11-23,-7.5,Moscow
2023-11-24,-6.5,Moscow
2023-11-25,-6.6,Moscow
2023-11-26,-5.7,Moscow
2023-11-27,-0.9,Moscow
2023-11-28,-5.2,Moscow
2023-11-29,-8.9,Moscow
2023-11-30,-2.8,Moscow
2023-12-01,-5.3,Moscow
2023-12-02,-6.4,Moscow
2023-12-03,-5.9,Moscow
2023-12-04,-7.4,Moscow
2023-12-05,-12.3,Moscow
2023-12-06,-14.7,Moscow
2023-12-07,-12.6,Moscow
2023-12-08,-14.2,Moscow
2023-12-09,-14.6,Moscow
2023-12-10,-11.6,Moscow
2023-12-11,-8.0,Moscow
2023-12-12,-6.8,Moscow
2023-12-13,-11.0,Moscow
2023-12-14,-10.9,Moscow
2023-12-15,-8.7,Moscow
2023-12-16,-7.3,Moscow
2023-12-17,-2.2,Moscow
2023-12-18,-1.7,Moscow
2023-12-19,1.9,Moscow
2023-12-20,1.9,Moscow
2023-12-21,0.4,Moscow
2023-12-22,-0.9,Moscow
2023-12-23,0.7,Moscow
2023-12-24,-3.7,Moscow
2023-12-25,-4.6,Moscow
2023-12-26,-1.9,Moscow
2023-12-27,-4.2,Moscow
2023-12-28,-4.2,Moscow
2023-12-29,-2.2,Moscow
2023-12-30,1.4,Moscow
2023-12-31,-2.8,Moscow
2023-01-01,-2.4,Beijing
2023-01-02,-3.3,Beijing
2023-01-03,-4.1,Beijing
2023-01-04,-3.7,Beijing
2023-01-05,-2.9,Beijing
2023-01-06,-0.7,Beijing
2023-01-07,-0.3,Beijing
2023-01-08,1.7,Beijing
2023-01-09,0.4,Beijing
2023-01-10,-1.5,Beijing
2023-01-11,-1.6,Beijing
2023-01-12,0.6,Beijing
2023-01-13,2.0,Beijing
2023-01-14,-4.9,Beijing
2023-01-15,-6.4,Beijing
2023-01-16,-5.5,Beijing
2023-01-17,-2.9,Beijing
2023-01-18,-3.8,Beijing
2023-01-19,-2.7,Beijing
2023-01-20,-5.9,Beijing
2023-01-21,-5.1,Beijing
2023-01-22,-3.6,Beijing
2023-01-23,-6.8,Beijing
2023-01-24,-11.3,Beijing
2023-01-25,-9.4,Beijing
2023-01-26,-6.0,Beijing
2023-01-27,-4.0,Beijing
2023-01-28,-1.5,Beijing
2023-01-29,1.0,Beijing
2023-01-30,-1.2,Beijing
2023-01-31,2.8,Beijing
2023-02-01,-1.4,Beijing
2023-02-02,-2.7,Beijing
2023-02-03,-2.2,Beijing
2023-02-04,-0.6,Beijing
2023-02-05,-1.0,Beijing
2023-02-06,0.2,Beijing
2023-02-07,-1.8,Beijing
2023-02-08,-0.2,Beijing
2023-02-09,-0.8,Beijing
2023-02-10,-1.0,Beijing
2023-02-11,1.7,Beijing
2023-02-12,1.1,Beijing
2023-02-13,0.1,Beijing
2023-02-14,-0.3,Beijing
2023-02-15,-1.5,Beijing
2023-02-16,-0.4,Beijing
2023-02-17,0.5,Beijing
2023-02-18,0.3,Beijing
2023-02-19,2.2,Beijing
2023-02-20,-0.2,Beijing
2023-02-21,-0.9,Beijing
2023-02-22,1.1,Beijing
2023-02-23,3.0,Beijing
2023-02-24,1.7,Beijing
2023-02-25,1.1,Beijing
2023-02-26,2.6,Beijing
2023-02-27,3.8,Beijing
2023-02-28,6.6,Beijing
2023-03-01,3.5,Beijing
2023-03-02,4.9,Beijing
2023-03-03,7.8,Beijing
2023-03-04,6.9,Beijing
2023-03-05,6.5,Beijing
2023-03-06,9.8,Beijing
2023-03-07,10.7,Beijing
2023-03-08,12.3,Beijing
2023-03-09,10.5,Beijing
2023-03-10,14.7,Beijing
2023-03-11,10.3,Beijing
2023-03-12,5.4,Beijing
2023-03-13,4.2,Beijing
2023-03-14,9.5,Beijing
2023-03-15,4.9,Beijing
2023-03-16,3.7,Beijing
2023-03-17,4.6,Beijing
2023-03-18,7.4,Beijing
2023-03-19,8.5,Beijing
2023-03-20,9.3,Beijing
2023-03-21,11.9,Beijing
2023-03-22,11.3,Beijing
2023-03-23,8.3,Beijing
2023-03-24,6.4,Beijing
2023-03-25,7.2,Beijing
2023-03-26,7.4,Beijing
2023-03-27,11.3,Beijing
2023-03-28,11.6,Beijing
2023-03-29,16.0,Beijing
2023-03-30,16.5,Beijing
2023-03-31,16.5,Beijing
2023-04-01,16.3,Beijing
2023-04-02,15.3,Beijing
2023-04-03,14.3,Beijing
2023-04-04,9.8,Beijing
2023-04-05,10.8,Beijing
2023-04-06,12.4,Beijing
2023-04-07,9.9,Beijing
2023-04-08,12.5,Beijing
2023-04-09,14.7,Beijing
2023-04-10,18.3,Beijing
2023-04-11,13.3,Beijing
2023-04-12,13.9,Beijing
2023-04-13,17.0,Beijing
2023-04-14,16.9,Beijing
2023-04-15,13.7,Beijing
2023-04-16,14.5,Beijing
2023-04-17,15.7,Beijing
2023-04-18,18.1,Beijing
2023-04-19,18.5,Beijing
2023-04-20,17.5,Beijing
2023-04-21,11.5,Beijing
2023-04-22,9.4,Beijing
2023-04-23,11.4,Beijing
2023-04-24,11.8,Beijing
2023-04-25,13.7,Beijing
2023-04-26,13.3,Beijing
2023-04-27,15.4,Beijing
2023-04-28,16.1,Beijing
2023-04-29,16.5,Beijing
2023-04-30,16.0,Beijing
2023-05-01,18.2,Beijing
2023-05-02,21.2,Beijing
2023-05-03,21.0,Beijing
2023-05-04,17.0,Beijing
2023-05-05,17.6,Beijing
2023-05-06,18.3,Beijing
2023-05-07,19.0,Beijing
2023-05-08,20.1,Beijing
2023-05-09,20.3,Beijing
2023-05-10,21.5,Beijing
2023-05-11,21.7,Beijing
2023-05-12,19.9,Beijing
2023-05-13,22.3,Beijing
2023-05-14,23.1,Beijing
2023-05-15,25.2,Beijing
2023-05-16,27.5,Beijing
2023-05-17,22.5,Beijing
2023-05-18,20.8,Beijing
2023-05-19,19.1,Beijing
2023-05-20,20.1,Beijing
2023-05-21,20.6,Beijing
2023-05-22,22.1,Beijing
2023-05-23,22.7,Beijing
2023-05-24,23.2,Beijing
2023-05-25,22.1,Beijing
2023-05-26,22.6,Beijing
2023-05-27,19.4,Beijing
2023-05-28,22.1,Beijing
2023-05-29,24.9,Beijing
2023-05-30,22.0,Beijing
2023-05-31,20.8,Beijing
2023-06-01,24.2,Beijing
2023-06-02,24.9,Beijing
2023-06-03,25.3,Beijing
2023-06-04,26.5,Beijing
2023-06-05,27.8,Beijing
2023-06-06,29.1,Beijing
2023-06-07,30.3,Beijing
2023-06-08,28.1,Beijing
2023-06-09,27.2,Beijing
2023-06-10,25.1,Beijing
2023-06-11,24.5,Beijing
2023-06-12,24.3,Beijing
2023-06-13,26.6,Beijing
2023-06-14,27.8,Beijing
2023-06-15,29.4,Beijing
2023-06-16,31.4,Beijing
2023-06-17,31.3,Beijing
2023-06-18,28.8,Beijing
2023-06-19,24.3,Beijing
2023-06-20,26.1,Beijing
2023-06-21,30.0,Beijing
2023-06-22,32.0,Beijing
2023-06-23,33.5,Beijing
2023-06-24,33.2,Beijing
2023-06-25,30.0,Beijing
2023-06-26,26.4,Beijing
2023-06-27,30.3,Beijing
2023-06-28,27.8,Beijing
2023-06-29,28.5,Beijing
2023-06-30,31.2,Beijing
2023-07-01,32.9,Beijing
2023-07-02,32.6,Beijing
2023-07-03,29.6,Beijing
2023-07-04,26.1,Beijing
2023-07-05,30.1,Beijing
2023-07-06,32.3,Beijing
2023-07-07,31.1,Beijing
2023-07-08,31.7,Beijing
2023-07-09,31.9,Beijing
2023-07-10,32.3,Beijing
2023-07-11,29.9,Beijing
2023-07-12,24.3,Beijing
2023-07-13,24.5,Beijing
2023-07-14,27.5,Beijing
2023-07-15,27.7,Beijing
2023-07-16,27.9,Beijing
2023-07-17,28.2,Beijing
2023-07-18,29.3,Beijing
2023-07-19,30.1,Beijing
2023-07-20,29.2,Beijing
2023-07-21,24.3,Beijing
2023-07-22,23.2,Beijing
2023-07-23,26.5,Beijing
2023-07-24,27.9,Beijing
2023-07-25,27.7,Beijing
2023-07-26,28.2,Beijing
2023-07-27,27.4,Beijing
2023-07-28,25.7,Beijing
2023-07-29,25.2,Beijing
2023-07-30,24.3,Beijing
2023-07-31,25.1,Beijing
2023-08-01,26.1,Beijing
2023-08-02,28.3,Beijing
2023-08-03,29.6,Beijing
2023-08-04,28.9,Beijing
2023-08-05,28.1,Beijing
2023-08-06,26.0,Beijing
2023-08-07,25.7,Beijing
2023-08-08,26.9,Beijing
2023-08-09,28.1,Beijing
2023-08-10,26.9,Beijing
2023-08-11,26.3,Beijing
2023-08-12,26.6,Beijing
2023-08-13,27.4,Beijing
2023-08-14,27.6,Beijing
2023-08-15,27.9,Beijing
2023-08-16,28.8,Beijing
2023-08-17,27.8,Beijing
2023-08-18,29.0,Beijing
2023-08-19,27.6,Beijing
2023-08-20,25.7,Beijing
2023-08-21,25.0,Beijing
2023-08-22,24.3,Beijing
2023-08-23,24.1,Beijing
2023-08-24,21.4,Beijing
2023-08-25,22.0,Beijing
2023-08-26,23.2,Beijing
2023-08-27,22.2,Beijing
2023-08-28,23.3,Beijing
2023-08-29,22.6,Beijing
2023-08-30,23.0,Beijing
2023-08-31,22.8,Beijing
2023-09-01,23.4,Beijing
2023-09-02,23.1,Beijing
2023-09-03,23.9,Beijing
2023-09-04,25.3,Beijing
2023-09-05,25.8,Beijing
2023-09-06,25.9,Beijing
2023-09-07,26.1,Beijing
2023-09-08,24.3,Beijing
2023-09-09,21.5,Beijing
2023-09-10,21.9,Beijing
2023-09-11,23.0,Beijing
2023-09-12,21.5,Beijing
2023-09-13,20.7,Beijing
2023-09-14,21.5,Beijing
2023-09-15,21.4,Beijing
2023-09-16,22.6,Beijing
2023-09-17,22.7,Beijing
2023-09-18,22.5,Beijing
2023-09-19,20.8,Beijing
2023-09-20,19.5,Beijing
2023-09-21,19.6,Beijing
2023-09-22,20.9,Beijing
2023-09-23,19.8,Beijing
2023-09-24,16.5,Beijing
2023-09-25,17.1,Beijing
2023-09-26,18.7,Beijing
2023-09-27,20.0,Beijing
2023-09-28,17.2,Beijing
2023-09-29,18.6,Beijing
2023-09-30,17.7,Beijing
2023-10-01,16.1,Beijing
2023-10-02,16.4,Beijing
2023-10-03,17.8,Beijing
2023-10-04,18.6,Beijing
2023-10-05,14.1,Beijing
2023-10-06,15.2,Beijing
2023-10-07,14.6,Beijing
2023-10-08,15.7,Beijing
2023-10-09,15.9,Beijing
2023-10-10,15.1,Beijing
2023-10-11,15.2,Beijing
2023-10-12,15.3,Beijing
2023-10-13,15.3,Beijing
2023-10-14,14.7,Beijing
2023-10-15,14.4,Beijing
2023-10-16,13.3,Beijing
2023-10-17,14.1,Beijing
2023-10-18,16.4,Beijing
2023-10-19,13.7,Beijing
2023-10-20,11.3,Beijing
2023-10-21,12.0,Beijing
2023-10-22,12.1,Beijing
2023-10-23,12.7,Beijing
2023-10-24,14.2,Beijing
2023-10-25,15.2,Beijing
2023-10-26,13.8,Beijing
2023-10-27,12.0,Beijing
2023-10-28,13.4,Beijing
2023-10-29,13.8,Beijing
2023-10-30,15.0,Beijing
2023-10-31,15.7,Beijing
2023-11-01,15.0,Beijing
2023-11-02,15.6,Beijing
2023-11-03,12.2,Beijing
2023-11-04,11.6,Beijing
2023-11-05,10.3,Beijing
2023-11-06,5.2,Beijing
2023-11-07,5.1,Beijing
2023-11-08,6.3,Beijing
2023-11-09,3.6,Beijing
2023-11-10,-0.0,Beijing
2023-11-11,-0.2,Beijing
2023-11-12,0.5,Beijing
2023-11-13,0.6,Beijing
2023-11-14,2.1,Beijing
2023-11-15,2.3,Beijing
2023-11-16,5.6,Beijing
2023-11-17,2.8,Beijing
2023-11-18,1.5,Beijing
2023-11-19,6.8,Beijing
2023-11-20,4.7,Beijing
2023-11-21,5.4,Beijing
2023-11-22,7.9,Beijing
2023-11-23,0.1,Beijing
2023-11-24,-4.7,Beijing
2023-11-25,-3.9,Beijing
2023-11-26,-3.2,Beijing
2023-11-27,-0.0,Beijing
2023-11-28,-2.0,Beijing
2023-11-29,-2.7,Beijing
2023-11-30,-2.8,Beijing
2023-12-01,-2.8,Beijing
2023-12-02,0.1,Beijing
2023-12-03,-0.8,Beijing
2023-12-04,0.0,Beijing
2023-12-05,0.7,Beijing
2023-12-06,4.5,Beijing
2023-12-07,1.1,Beijing
2023-12-08,3.8,Beijing
2023-12-09,2.3,Beijing
2023-12-10,-0.7,Beijing
2023-12-11,-3.0,Beijing
2023-12-12,-3.9,Beijing
2023-12-13,-2.8,Beijing
2023-12-14,-4.2,Beijing
2023-12-15,-7.2,Beijing
2023-12-16,-10.7,Beijing
2023-12-17,-10.9,Beijing
2023-12-18,-10.6,Beijing
2023-12-19,-9.1,Beijing
2023-12-20,-11.4,Beijing
2023-12-21,-11.0,Beijing
2023-12-22,-9.0,Beijing
2023-12-23,-7.8,Beijing
2023-12-24,-7.0,Beijing
2023-12-25,-6.5,Beijing
2023-12-26,-3.8,Beijing
2023-12-27,-4.3,Beijing
2023-12-28,-4.1,Beijing
2023-12-29,-3.5,Beijing
2023-12-30,-2.5,Beijing
2023-12-31,-1.5,Beijing
2023-01-01,12.3,New Delhi
2023-01-02,12.2,New Delhi
2023-01-03,10.2,New Delhi
2023-01-04,9.6,New Delhi
2023-01-05,8.9,New Delhi
2023-01-06,8.3,New Delhi
2023-01-07,8.2,New Delhi
2023-01-08,10.1,New Delhi
2023-01-09,10.8,New Delhi
2023-01-10,11.3,New Delhi
2023-01-11,11.8,New Delhi
2023-01-12,14.5,New Delhi
2023-01-13,13.8,New Delhi
2023-01-14,12.0,New Delhi
2023-01-15,9.2,New Delhi
2023-01-16,8.6,New Delhi
2023-01-17,8.8,New Delhi
2023-01-18,9.2,New Delhi
2023-01-19,12.2,New Delhi
2023-01-20,13.9,New Delhi
2023-01-21,13.2,New Delhi
2023-01-22,14.2,New Delhi
2023-01-23,15.6,New Delhi
2023-01-24,16.7,New Delhi
2023-01-25,16.4,New Delhi
2023-01-26,14.3,New Delhi
2023-01-27,12.0,New Delhi
2023-01-28,12.5,New Delhi
2023-01-29,12.6,New Delhi
2023-01-30,13.5,New Delhi
2023-01-31,14.0,New Delhi
2023-02-01,13.6,New Delhi
2023-02-02,14.3,New Delhi
2023-02-03,14.7,New Delhi
2023-02-04,15.5,New Delhi
2023-02-05,16.7,New Delhi
2023-02-06,17.9,New Delhi
2023-02-07,16.9,New Delhi
2023-02-08,15.3,New Delhi
2023-02-09,17.1,New Delhi
2023-02-10,18.9,New Delhi
2023-02-11,18.8,New Delhi
2023-02-12,15.6,New Delhi
2023-02-13,14.9,New Delhi
2023-02-14,16.6,New Delhi
2023-02-15,18.3,New Delhi
2023-02-16,18.5,New Delhi
2023-02-17,19.6,New Delhi
2023-02-18,19.5,New Delhi
2023-02-19,21.1,New Delhi
2023-02-20,22.7,New Delhi
2023-02-21,22.2,New Delhi
2023-02-22,20.9,New Delhi
2023-02-23,20.1,New Delhi
2023-02-24,20.1,New Delhi
2023-02-25,21.0,New Delhi
2023-02-26,22.5,New Delhi
2023-02-27,22.9,New Delhi
2023-02-28,22.0,New Delhi
2023-03-01,22.4,New Delhi
2023-03-02,22.7,New Delhi
2023-03-03,23.1,New Delhi
2023-03-04,22.7,New Delhi
2023-03-05,22.7,New Delhi
2023-03-06,22.1,New Delhi
2023-03-07,22.2,New Delhi
2023-03-08,21.7,New Delhi
2023-03-09,21.8,New Delhi
2023-03-10,22.9,New Delhi
2023-03-11,23.9,New Delhi
2023-03-12,25.1,New Delhi
2023-03-13,24.8,New Delhi
2023-03-14,24.7,New Delhi
2023-03-15,25.4,New Delhi
2023-03-16,25.1,New Delhi
2023-03-17,23.2,New Delhi
2023-03-18,20.6,New Delhi
2023-03-19,20.2,New Delhi
2023-03-20,18.9,New Delhi
2023-03-21,18.4,New Delhi
2023-03-22,19.6,New Delhi
2023-03-23,21.6,New Delhi
2023-03-24,21.4,New Delhi
2023-03-25,21.2,New Delhi
2023-03-26,21.7,New Delhi
2023-03-27,20.7,New Delhi
2023-03-28,21.9,New Delhi
2023-03-29,23.4,New Delhi
2023-03-30,21.9,New Delhi
2023-03-31,19.8,New Delhi
2023-04-01,20.2,New Delhi
2023-04-02,22.1,New Delhi
2023-04-03,23.1,New Delhi
2023-04-04,22.1,New Delhi
2023-04-05,22.8,New Delhi
2023-04-06,24.0,New Delhi
2023-04-07,24.6,New Delhi
2023-04-08,25.2,New Delhi
2023-04-09,26.7,New Delhi
2023-04-10,27.1,New Delhi
2023-04-11,28.1,New Delhi
2023-04-12,29.7,New Delhi
2023-04-13,29.7,New Delhi
2023-04-14,30.1,New Delhi
2023-04-15,31.3,New Delhi
2023-04-16,31.7,New Delhi
2023-04-17,32.8,New Delhi
2023-04-18,32.7,New Delhi
2023-04-19,29.9,New Delhi
2023-04-20,28.4,New Delhi
2023-04-21,29.0,New Delhi
2023-04-22,29.0,New Delhi
2023-04-23,27.2,New Delhi
2023-04-24,26.2,New Delhi
2023-04-25,27.3,New Delhi
2023-04-26,29.2,New Delhi
2023-04-27,29.4,New Delhi
2023-04-28,28.2,New Delhi
2023-04-29,26.6,New Delhi
2023-04-30,24.6,New Delhi
2023-05-01,22.1,New Delhi
2023-05-02,22.3,New Delhi
2023-05-03,22.6,New Delhi
2023-05-04,24.1,New Delhi
2023-05-05,25.5,New Delhi
2023-05-06,26.7,New Delhi
2023-05-07,27.9,New Delhi
2023-05-08,28.9,New Delhi
2023-05-09,29.5,New Delhi
2023-05-10,29.8,New Delhi
2023-05-11,31.3,New Delhi
2023-05-12,33.1,New Delhi
2023-05-13,33.3,New Delhi
2023-05-14,32.6,New Delhi
2023-05-15,33.4,New Delhi
2023-05-16,32.6,New Delhi
2023-05-17,33.3,New Delhi
2023-05-18,30.7,New Delhi
2023-05-19,31.7,New Delhi
2023-05-20,33.0,New Delhi
2023-05-21,35.1,New Delhi
2023-05-22,36.3,New Delhi
2023-05-23,35.2,New Delhi
2023-05-24,30.6,New Delhi
2023-05-25,27.7,New Delhi
2023-05-26,28.1,New Delhi
2023-05-27,26.9,New Delhi
2023-05-28,27.0,New Delhi
2023-05-29,26.9,New Delhi
2023-05-30,27.0,New Delhi
2023-05-31,24.7,New Delhi
2023-06-01,26.1,New Delhi
2023-06-02,27.2,New Delhi
2023-06-03,29.1,New Delhi
2023-06-04,29.3,New Delhi
2023-06-05,30.6,New Delhi
2023-06-06,31.7,New Delhi
2023-06-07,32.3,New Delhi
2023-06-08,33.1,New Delhi
2023-06-09,34.4,New Delhi
2023-06-10,34.5,New Delhi
2023-06-11,33.9,New Delhi
2023-06-12,35.1,New Delhi
2023-06-13,36.5,New Delhi
2023-06-14,35.9,New Delhi
2023-06-15,33.6,New Delhi
2023-06-16,32.3,New Delhi
2023-06-17,33.2,New Delhi
2023-06-18,32.3,New Delhi
2023-06-19,29.8,New Delhi
2023-06-20,31.0,New Delhi
2023-06-21,29.6,New Delhi
2023-06-22,31.4,New Delhi
2023-06-23,30.9,New Delhi
2023-06-24,30.7,New Delhi
2023-06-25,28.0,New Delhi
2023-06-26,28.0,New Delhi
2023-06-27,28.6,New Delhi
2023-06-28,29.0,New Delhi
2023-06-29,28.6,New Delhi
2023-06-30,28.8,New Delhi
2023-07-01,28.8,New Delhi
2023-07-02,30.3,New Delhi
